fecha_venta,id_producto,nombre_producto,categoria,precio_unitario,cantidad,total_venta,metodo_pago,region
2025-01-23 08:45:01.615512,794652,Frappé Caramelo,Café Frío,7600.0,1,7600.0,Tarjeta Débito,Bogotá D.C.
2025-01-23 08:46:07.923460,507147,Croissant de Mantequilla,Panadería,4200.0,2,8400.0,Tarjeta Débito,Meta
2025-01-23 08:51:29.448777,814979,Tinto Tradicional,Café Caliente,2600.0,2,5200.0,Tarjeta Crédito,Bogotá D.C.
2025-01-23 13:01:09.691457,492692,Desayuno Ejecutivo,Desayunos,15400.0,1,15400.0,Efectivo,Bogotá D.C.
2025-01-23 13:01:40.993252,686855,Tiramisú,Postres,8200.0,2,16400.0,Tarjeta Crédito,Cundinamarca
2025-01-23 13:05:31.662420,837021,Calentado Paisa,Desayunos,12800.0,1,12800.0,Nequi,Bogotá D.C.
2025-01-23 13:11:00.100816,263016,Cheesecake de Café,Postres,8700.0,1,8700.0,Efectivo,Valle del Cauca
2025-01-23 13:11:58.904151,582100,Huevos Pericos,Desayunos,9400.0,2,18800.0,Tarjeta Débito,Bogotá D.C.
2025-01-23 13:18:26.050554,765346,Capuchino Especial,Café Caliente,6100.0,2,12200.0,Daviplata,Boyacá
2025-01-23 13:25:01.952514,104788,Macchiato,Café Caliente,6000.0,1,6000.0,Efectivo,Cundinamarca
2025-01-23 13:26:06.426918,59759,Tiramisú,Postres,7700.0,1,7700.0,Efectivo,Antioquia
2025-01-23 13:46:11.805592,352231,Croissant de Mantequilla,Panadería,4400.0,3,13200.0,Efectivo,Meta
2025-01-23 13:47:10.340595,495340,Pan de Yuca,Panadería,2500.0,1,2500.0,Efectivo,Antioquia
2025-01-23 13:54:29.993311,484646,Tres Leches Tradicional,Postres,7100.0,1,7100.0,Tarjeta Débito,Bogotá D.C.
2025-01-23 14:41:06.059886,132735,Latte Helado,Café Frío,6700.0,4,26800.0,Tarjeta Crédito,Bogotá D.C.
2025-01-23 17:04:25.535071,589561,Cold Brew Clásico,Café Frío,6400.0,5,32000.0,Efectivo,Antioquia
2025-01-23 17:18:45.692152,382177,Macchiato,Café Caliente,4900.0,1,4900.0,Nequi,Bogotá D.C.
2025-01-23 17:21:45.488345,236276,Café Campesino,Café Caliente,2800.0,1,2800.0,Efectivo,Antioquia
2025-01-23 17:34:55.728523,118662,Capuchino Especial,Café Caliente,5700.0,1,5700.0,Efectivo,Bogotá D.C.
2025-01-23 17:35:35.560996,57285,Macchiato,Café Caliente,6000.0,1,6000.0,Efectivo,Bogotá D.C.
2025-01-23 17:37:29.370235,535259,Café con Leche,Café Caliente,3600.0,1,3600.0,Tarjeta Crédito,Bogotá D.C.
2025-01-23 17:53:46.224698,181945,Flan de Caramelo,Postres,6800.0,1,6800.0,Efectivo,Cundinamarca
2025-01-23 17:59:20.709677,142857,Pan de Bono Fresco,Panadería,3500.0,2,7000.0,Efectivo,Bogotá D.C.
2025-01-23 18:20:22.285970,742381,Latte Helado,Café Frío,7600.0,3,22800.0,Nequi,Bogotá D.C.
2025-01-24 07:48:01.015452,503080,Jugo Natural de Temporada,Bebidas,4900.0,1,4900.0,Daviplata,Valle del Cauca
2025-01-24 07:48:24.708381,659299,Tres Leches Tradicional,Postres,6300.0,1,6300.0,Tarjeta Débito,Bogotá D.C.
2025-01-24 08:00:15.038324,412069,Chocolate Santafereño,Bebidas,5100.0,2,10200.0,Nequi,Bogotá D.C.
2025-01-24 08:09:40.245289,778606,Granizado de Café,Café Frío,8400.0,2,16800.0,Tarjeta Débito,Tolima
2025-01-24 08:18:29.948972,541428,Latte Helado,Café Frío,6800.0,1,6800.0,Tarjeta Crédito,Bogotá D.C.
2025-01-24 08:26:06.334539,649365,Desayuno Ejecutivo,Desayunos,16800.0,3,50400.0,Tarjeta Crédito,Valle del Cauca
2025-01-24 08:30:40.662779,331963,Tamal Tolimense,Desayunos,9400.0,1,9400.0,Tarjeta Débito,Cundinamarca
2025-01-24 08:34:29.883406,453397,Brownie con Helado,Postres,4700.0,1,4700.0,Efectivo,Bogotá D.C.
2025-01-24 08:39:56.539362,819419,Pastel de Pollo,Panadería,4800.0,1,4800.0,Tarjeta Débito,Valle del Cauca
2025-01-24 08:42:03.239542,877323,Café Origen Quindío,Café Caliente,4800.0,2,9600.0,Tarjeta Débito,Antioquia
2025-01-24 09:21:01.798242,855641,Tiramisú,Postres,9100.0,1,9100.0,Tarjeta Débito,Cundinamarca
2025-01-24 13:13:17.595617,426813,Malteada de Café,Café Frío,9500.0,4,38000.0,Nequi,Cundinamarca
2025-01-24 13:20:25.211499,143326,Jugo Natural de Temporada,Bebidas,5500.0,2,11000.0,Tarjeta Débito,Bogotá D.C.
2025-01-24 13:21:31.665950,379566,Changua Bogotana,Desayunos,7200.0,2,14400.0,Efectivo,Bogotá D.C.
2025-01-24 13:26:31.996600,961623,Tamal Tolimense,Desayunos,9900.0,1,9900.0,Tarjeta Débito,Valle del Cauca
2025-01-24 13:27:28.528997,847236,Torta de Café,Postres,7300.0,2,14600.0,Tarjeta Débito,Antioquia
2025-01-24 13:40:09.975303,793091,Café Helado,Café Frío,6100.0,2,12200.0,Efectivo,Bogotá D.C.
2025-01-24 13:57:44.954515,575561,Desayuno Ejecutivo,Desayunos,15900.0,2,31800.0,Tarjeta Débito,Bogotá D.C.
2025-01-24 14:37:50.188671,984441,Chocolate Santafereño,Bebidas,5700.0,2,11400.0,Tarjeta Crédito,Cundinamarca
2025-01-24 14:55:53.878428,252732,Milo Frío,Bebidas,6400.0,4,25600.0,Efectivo,Tolima
2025-01-24 17:20:22.684273,834594,Té Chai,Bebidas,4600.0,1,4600.0,Nequi,Valle del Cauca
2025-01-24 17:30:22.342583,802397,Pan de Bono Fresco,Panadería,3400.0,1,3400.0,Efectivo,Tolima
2025-01-24 17:35:04.370702,108029,Torta de Café,Postres,6000.0,2,12000.0,Tarjeta Crédito,Valle del Cauca
2025-01-24 17:40:18.857413,483397,Calentado Paisa,Desayunos,12000.0,1,12000.0,Efectivo,Cundinamarca
2025-01-24 17:44:22.360811,204014,Croissant de Mantequilla,Panadería,3700.0,1,3700.0,Efectivo,Bogotá D.C.
2025-01-25 07:06:47.982563,881189,Jugo Natural de Temporada,Bebidas,6300.0,3,18900.0,Efectivo,Bogotá D.C.
2025-01-25 07:19:21.627566,365515,Croissant de Mantequilla,Panadería,3700.0,2,7400.0,Nequi,Bogotá D.C.
2025-01-25 08:03:24.626807,923020,Tiramisú,Postres,7500.0,3,22500.0,Tarjeta Crédito,Antioquia
2025-01-25 08:04:29.807374,908329,Granizado de Café,Café Frío,6900.0,3,20700.0,Tarjeta Crédito,Cundinamarca
2025-01-25 08:15:10.508342,985423,Empanada de Queso,Panadería,2900.0,2,5800.0,Efectivo,Meta
2025-01-25 08:19:08.558448,158924,Café Campesino,Café Caliente,2400.0,1,2400.0,Tarjeta Crédito,Tolima
2025-01-25 08:29:27.791516,949014,Tres Leches Tradicional,Postres,7100.0,3,21300.0,Nequi,Antioquia
2025-01-25 08:32:55.688708,459161,Cheesecake de Café,Postres,7100.0,3,21300.0,Tarjeta Débito,Bogotá D.C.
2025-01-25 08:44:12.488773,785552,Calentado Paisa,Desayunos,14100.0,1,14100.0,Daviplata,Bogotá D.C.
2025-01-25 08:54:18.350942,343483,Frappé Caramelo,Café Frío,7300.0,1,7300.0,Daviplata,Antioquia
2025-01-25 09:20:08.940212,158860,Pan de Bono Fresco,Panadería,3000.0,2,6000.0,Tarjeta Débito,Santander
2025-01-25 09:45:53.997692,468031,Calentado Paisa,Desayunos,13100.0,2,26200.0,Tarjeta Crédito,Bogotá D.C.
2025-01-25 13:00:12.073482,650437,Malteada de Café,Café Frío,9200.0,3,27600.0,Tarjeta Crédito,Bogotá D.C.
2025-01-25 13:03:16.098692,655033,Empanada de Queso,Panadería,2800.0,1,2800.0,Efectivo,Bogotá D.C.
2025-01-25 13:07:05.647150,839589,Frappé Caramelo,Café Frío,8700.0,1,8700.0,Tarjeta Débito,Cundinamarca
2025-01-25 13:16:36.396644,3551,Chocolate Santafereño,Bebidas,6400.0,1,6400.0,Tarjeta Crédito,Cundinamarca
2025-01-25 13:41:40.209037,265135,Pan de Chocolate,Panadería,3200.0,3,9600.0,Tarjeta Crédito,Bogotá D.C.
2025-01-25 13:41:50.084170,226674,Capuchino Especial,Café Caliente,6500.0,1,6500.0,Tarjeta Débito,Bogotá D.C.
2025-01-25 13:43:02.267412,175776,Tiramisú,Postres,8700.0,5,43500.0,Tarjeta Crédito,Bogotá D.C.
2025-01-25 13:44:37.623600,447042,Aguapanela con Queso,Bebidas,3300.0,2,6600.0,Efectivo,Antioquia
2025-01-25 13:50:36.580413,790510,Huevos Pericos,Desayunos,8600.0,4,34400.0,Efectivo,Tolima
2025-01-25 14:19:55.755759,258020,Cold Brew Clásico,Café Frío,6600.0,4,26400.0,Nequi,Meta
2025-01-25 14:20:31.625138,258662,Pan de Chocolate,Panadería,3700.0,1,3700.0,Efectivo,Bogotá D.C.
2025-01-25 14:21:29.034348,783949,Milo Frío,Bebidas,5800.0,1,5800.0,Tarjeta Débito,Meta
2025-01-25 16:21:44.644003,714958,Aromática de Frutas,Bebidas,4800.0,4,19200.0,Nequi,Cundinamarca
2025-01-25 17:03:45.319824,42906,Café Helado,Café Frío,7200.0,2,14400.0,Nequi,Meta
2025-01-25 17:06:41.808874,276086,Malteada de Café,Café Frío,9400.0,1,9400.0,Tarjeta Débito,Antioquia
2025-01-25 17:06:52.084980,576054,Granizado de Café,Café Frío,6600.0,2,13200.0,Tarjeta Débito,Cundinamarca
2025-01-25 17:20:55.456239,927334,Cheesecake de Café,Postres,7900.0,1,7900.0,Tarjeta Débito,Antioquia
2025-01-25 17:23:45.255776,205809,Flan de Caramelo,Postres,5700.0,1,5700.0,Efectivo,Bogotá D.C.
2025-01-25 17:28:34.792158,990957,Latte Helado,Café Frío,8100.0,4,32400.0,Efectivo,Santander
2025-01-25 17:35:47.738251,782725,Torta de Café,Postres,7000.0,1,7000.0,Daviplata,Bogotá D.C.
2025-01-25 17:37:55.438771,111663,Pastel de Pollo,Panadería,5000.0,3,15000.0,Nequi,Tolima
2025-01-25 17:46:05.775389,157593,Granizado de Café,Café Frío,6700.0,2,13400.0,Daviplata,Cundinamarca
2025-01-26 08:02:00.139675,987964,Granizado de Café,Café Frío,6700.0,2,13400.0,Tarjeta Débito,Meta
2025-01-26 08:10:51.633377,851200,Aromática de Frutas,Bebidas,4500.0,1,4500.0,Efectivo,Santander
2025-01-26 08:11:26.736875,341357,Flan de Caramelo,Postres,5800.0,2,11600.0,Tarjeta Crédito,Boyacá
2025-01-26 08:11:38.175845,19326,Milo Frío,Bebidas,6300.0,3,18900.0,Efectivo,Bogotá D.C.
2025-01-26 08:19:34.279720,224946,Almojábana Tradicional,Panadería,3300.0,1,3300.0,Tarjeta Crédito,Santander
2025-01-26 08:22:47.482759,816047,Huevos Pericos,Desayunos,8400.0,2,16800.0,Nequi,Cundinamarca
2025-01-26 08:23:06.261551,458888,Tres Leches Tradicional,Postres,6300.0,1,6300.0,Nequi,Antioquia
2025-01-26 08:26:11.684255,705220,Tres Leches Tradicional,Postres,8000.0,1,8000.0,Efectivo,Bogotá D.C.
2025-01-26 08:30:43.479325,607262,Torta de Café,Postres,7300.0,3,21900.0,Tarjeta Débito,Meta
2025-01-26 08:35:29.679020,438000,Café Origen Quindío,Café Caliente,4100.0,2,8200.0,Tarjeta Débito,Valle del Cauca
2025-01-26 08:39:08.281227,206960,Brownie con Helado,Postres,4900.0,5,24500.0,Efectivo,Bogotá D.C.
2025-01-26 08:46:26.208131,315626,Tiramisú,Postres,8000.0,1,8000.0,Efectivo,Cundinamarca
2025-01-26 08:56:26.335502,470274,Aguapanela con Queso,Bebidas,2800.0,1,2800.0,Efectivo,Bogotá D.C.
2025-01-26 08:59:32.032334,63386,Cold Brew Clásico,Café Frío,5700.0,4,22800.0,Efectivo,Bogotá D.C.
2025-01-26 09:25:59.876671,813038,Aromática de Frutas,Bebidas,3600.0,1,3600.0,Tarjeta Débito,Cundinamarca
2025-01-26 12:06:39.615420,675852,Huevos Pericos,Desayunos,8700.0,1,8700.0,Nequi,Bogotá D.C.
2025-01-26 12:46:54.045440,219202,Desayuno Ejecutivo,Desayunos,16700.0,3,50100.0,Tarjeta Débito,Cundinamarca
2025-01-26 13:12:24.083401,829891,Croissant de Mantequilla,Panadería,4200.0,5,21000.0,Efectivo,Bogotá D.C.
2025-01-26 13:23:41.025283,853212,Té Chai,Bebidas,5900.0,1,5900.0,Efectivo,Bogotá D.C.
2025-01-26 13:30:58.203662,912997,Croissant de Mantequilla,Panadería,3900.0,4,15600.0,Daviplata,Bogotá D.C.
2025-01-26 13:35:19.255599,753909,Tiramisú,Postres,9000.0,3,27000.0,Nequi,Valle del Cauca
2025-01-26 17:03:17.649594,74660,Pan de Bono Fresco,Panadería,2800.0,2,5600.0,Nequi,Cundinamarca
2025-01-26 17:22:56.440526,241000,Empanada de Queso,Panadería,3700.0,1,3700.0,Tarjeta Crédito,Bogotá D.C.
2025-01-26 17:29:03.546494,547551,Café Helado,Café Frío,8000.0,1,8000.0,Tarjeta Crédito,Cundinamarca
2025-01-26 17:31:48.291931,540108,Almojábana Tradicional,Panadería,3000.0,4,12000.0,Efectivo,Cundinamarca
2025-01-26 17:34:07.637873,745085,Changua Bogotana,Desayunos,8700.0,3,26100.0,Nequi,Antioquia
2025-01-26 17:36:02.304054,357989,Frappé Caramelo,Café Frío,7300.0,2,14600.0,Tarjeta Débito,Cundinamarca
2025-01-26 17:37:21.636703,642871,Café con Leche,Café Caliente,4500.0,3,13500.0,Nequi,Valle del Cauca
2025-01-26 17:40:14.363155,283843,Granizado de Café,Café Frío,8000.0,2,16000.0,Efectivo,Cundinamarca
2025-01-26 17:40:25.502417,985254,Latte Helado,Café Frío,7500.0,4,30000.0,Nequi,Bogotá D.C.
2025-01-26 17:41:44.504245,608875,Aromática de Frutas,Bebidas,4200.0,2,8400.0,Efectivo,Meta
2025-01-26 17:56:24.622399,606562,Calentado Paisa,Desayunos,14400.0,1,14400.0,Efectivo,Meta
2025-01-27 07:20:14.776047,3795,Changua Bogotana,Desayunos,8400.0,3,25200.0,Tarjeta Débito,Cundinamarca
2025-01-27 07:41:33.031943,756431,Almojábana Tradicional,Panadería,3200.0,1,3200.0,Efectivo,Valle del Cauca
2025-01-27 08:15:30.323195,221475,Cold Brew Clásico,Café Frío,6400.0,1,6400.0,Tarjeta Crédito,Boyacá
2025-01-27 08:15:46.240468,217691,Té Chai,Bebidas,4500.0,1,4500.0,Tarjeta Débito,Cundinamarca
2025-01-27 08:17:48.192908,247060,Brownie con Helado,Postres,5300.0,3,15900.0,Efectivo,Bogotá D.C.
2025-01-27 08:18:38.552812,39388,Café Origen Quindío,Café Caliente,4700.0,1,4700.0,Tarjeta Crédito,Boyacá
2025-01-27 08:20:20.523558,548696,Granizado de Café,Café Frío,7000.0,5,35000.0,Efectivo,Bogotá D.C.
2025-01-27 08:22:45.142716,121978,Flan de Caramelo,Postres,6300.0,1,6300.0,Efectivo,Cundinamarca
2025-01-27 08:33:56.692373,118568,Aguapanela con Queso,Bebidas,2900.0,2,5800.0,Nequi,Bogotá D.C.
2025-01-27 08:43:21.352694,163037,Café Campesino,Café Caliente,2900.0,1,2900.0,Nequi,Cundinamarca
2025-01-27 08:53:47.199361,404918,Cheesecake de Café,Postres,8400.0,1,8400.0,Efectivo,Antioquia
2025-01-27 09:18:35.007122,272548,Latte Helado,Café Frío,8100.0,2,16200.0,Efectivo,Antioquia
2025-01-27 12:58:08.317619,469757,Chocolate Santafereño,Bebidas,4700.0,2,9400.0,Tarjeta Crédito,Bogotá D.C.
2025-01-27 13:09:03.045284,133630,Café Origen Quindío,Café Caliente,4300.0,1,4300.0,Tarjeta Débito,Cundinamarca
2025-01-27 13:10:19.942060,587993,Milo Frío,Bebidas,5700.0,3,17100.0,Tarjeta Débito,Antioquia
2025-01-27 13:17:52.853777,213030,Café Origen Quindío,Café Caliente,4900.0,2,9800.0,Daviplata,Bogotá D.C.
2025-01-27 13:28:36.245197,143511,Capuchino Especial,Café Caliente,5600.0,1,5600.0,Nequi,Bogotá D.C.
2025-01-27 13:30:29.916749,672306,Tinto Tradicional,Café Caliente,2700.0,2,5400.0,Efectivo,Bogotá D.C.
2025-01-27 13:51:22.276488,479266,Aromática de Frutas,Bebidas,4800.0,2,9600.0,Tarjeta Débito,Cundinamarca
2025-01-27 13:51:36.519643,101124,Tiramisú,Postres,8200.0,4,32800.0,Efectivo,Bogotá D.C.
2025-01-27 17:00:28.965332,230580,Aromática de Frutas,Bebidas,5000.0,2,10000.0,Nequi,Bogotá D.C.
2025-01-27 17:00:51.115348,727479,Calentado Paisa,Desayunos,13500.0,2,27000.0,Efectivo,Bogotá D.C.
2025-01-27 17:07:04.739034,761931,Changua Bogotana,Desayunos,8000.0,3,24000.0,Nequi,Antioquia
2025-01-27 17:12:13.146681,769842,Tiramisú,Postres,8800.0,5,44000.0,Daviplata,Bogotá D.C.
2025-01-27 17:19:44.283183,605447,Café con Leche,Café Caliente,4100.0,1,4100.0,Tarjeta Crédito,Bogotá D.C.
2025-01-27 17:22:32.016941,623076,Macchiato,Café Caliente,5500.0,4,22000.0,Tarjeta Débito,Meta
2025-01-27 17:26:50.228616,532094,Pan de Bono Fresco,Panadería,2700.0,1,2700.0,Tarjeta Crédito,Meta
2025-01-27 17:38:18.775215,172335,Torta de Café,Postres,7100.0,1,7100.0,Tarjeta Débito,Meta
2025-01-27 17:39:02.569078,601919,Changua Bogotana,Desayunos,7400.0,2,14800.0,Nequi,Antioquia
2025-01-27 17:54:34.307529,987239,Aromática de Frutas,Bebidas,3900.0,4,15600.0,Efectivo,Bogotá D.C.
2025-01-27 17:59:56.941267,834293,Café Origen Quindío,Café Caliente,5300.0,2,10600.0,Efectivo,Bogotá D.C.
2025-01-28 07:04:41.938729,452236,Calentado Paisa,Desayunos,13200.0,1,13200.0,Tarjeta Débito,Bogotá D.C.
2025-01-28 08:01:50.479550,650247,Huevos Pericos,Desayunos,8700.0,2,17400.0,Tarjeta Débito,Bogotá D.C.
2025-01-28 08:20:43.486948,586868,Aguapanela con Queso,Bebidas,3400.0,1,3400.0,Tarjeta Débito,Valle del Cauca
2025-01-28 08:23:45.419341,431915,Cold Brew Clásico,Café Frío,6700.0,2,13400.0,Nequi,Bogotá D.C.
2025-01-28 08:30:33.499405,350211,Huevos Pericos,Desayunos,9600.0,3,28800.0,Tarjeta Débito,Meta
2025-01-28 08:38:49.680975,28743,Torta de Café,Postres,5800.0,3,17400.0,Nequi,Valle del Cauca
2025-01-28 08:39:54.120717,368777,Aromática de Frutas,Bebidas,4800.0,1,4800.0,Tarjeta Débito,Bogotá D.C.
2025-01-28 08:54:04.634687,903137,Huevos Pericos,Desayunos,9800.0,3,29400.0,Tarjeta Crédito,Bogotá D.C.
2025-01-28 08:55:27.459160,752658,Espresso Doble,Café Caliente,3700.0,3,11100.0,Efectivo,Cundinamarca
2025-01-28 09:55:35.991574,460637,Aguapanela con Queso,Bebidas,2800.0,5,14000.0,Tarjeta Crédito,Cundinamarca
2025-01-28 09:59:35.603714,222703,Chocolate Santafereño,Bebidas,4900.0,1,4900.0,Tarjeta Crédito,Cundinamarca
2025-01-28 13:10:48.798325,692507,Café con Leche,Café Caliente,4000.0,2,8000.0,Tarjeta Crédito,Meta
2025-01-28 13:11:42.487190,90192,Croissant de Mantequilla,Panadería,3700.0,5,18500.0,Tarjeta Débito,Bogotá D.C.
2025-01-28 13:16:14.475186,741936,Desayuno Ejecutivo,Desayunos,15500.0,2,31000.0,Tarjeta Débito,Valle del Cauca
2025-01-28 13:23:55.508378,21588,Granizado de Café,Café Frío,8500.0,5,42500.0,Tarjeta Crédito,Bogotá D.C.
2025-01-28 13:31:49.675338,333786,Té Chai,Bebidas,5500.0,1,5500.0,Tarjeta Crédito,Bogotá D.C.
2025-01-28 13:38:18.822618,951736,Croissant de Mantequilla,Panadería,4100.0,1,4100.0,Tarjeta Débito,Bogotá D.C.
2025-01-28 13:40:09.480840,892371,Torta de Café,Postres,6700.0,4,26800.0,Daviplata,Tolima
2025-01-28 13:54:10.111476,391590,Croissant de Mantequilla,Panadería,3800.0,3,11400.0,Nequi,Antioquia
2025-01-28 14:23:10.062385,259995,Torta de Café,Postres,7300.0,2,14600.0,Tarjeta Débito,Meta
2025-01-28 17:09:21.871854,417033,Calentado Paisa,Desayunos,14600.0,1,14600.0,Tarjeta Débito,Bogotá D.C.
2025-01-28 17:10:15.804850,636881,Brownie con Helado,Postres,5800.0,1,5800.0,Efectivo,Tolima
2025-01-28 17:15:52.092528,973284,Pan de Bono Fresco,Panadería,3200.0,2,6400.0,Efectivo,Valle del Cauca
2025-01-28 17:15:57.611734,278633,Changua Bogotana,Desayunos,7200.0,2,14400.0,Tarjeta Débito,Bogotá D.C.
2025-01-28 17:16:38.152188,398390,Milo Frío,Bebidas,5600.0,1,5600.0,Tarjeta Débito,Bogotá D.C.
2025-01-28 17:55:03.857243,229290,Flan de Caramelo,Postres,5200.0,1,5200.0,Nequi,Bogotá D.C.
2025-01-28 17:56:53.165950,261615,Changua Bogotana,Desayunos,7200.0,4,28800.0,Daviplata,Antioquia
2025-01-28 17:59:22.387532,236114,Tiramisú,Postres,9400.0,3,28200.0,Efectivo,Meta
2025-01-29 07:13:31.704594,660046,Tres Leches Tradicional,Postres,7800.0,1,7800.0,Nequi,Antioquia
2025-01-29 07:43:30.466197,829960,Aguapanela con Queso,Bebidas,3500.0,2,7000.0,Efectivo,Boyacá
2025-01-29 08:18:14.521267,961082,Pan de Bono Fresco,Panadería,3500.0,1,3500.0,Tarjeta Débito,Bogotá D.C.
2025-01-29 08:24:25.163307,53181,Macchiato,Café Caliente,4700.0,2,9400.0,Efectivo,Antioquia
2025-01-29 08:25:14.788166,60349,Té Chai,Bebidas,6000.0,1,6000.0,Tarjeta Débito,Meta
2025-01-29 08:30:21.629623,816667,Changua Bogotana,Desayunos,7100.0,2,14200.0,Nequi,Cundinamarca
2025-01-29 08:33:46.516855,953511,Café Campesino,Café Caliente,2600.0,2,5200.0,Tarjeta Débito,Valle del Cauca
2025-01-29 08:35:37.880768,511840,Malteada de Café,Café Frío,9100.0,2,18200.0,Tarjeta Débito,Valle del Cauca
2025-01-29 08:51:00.728627,709490,Cheesecake de Café,Postres,8600.0,2,17200.0,Daviplata,Boyacá
2025-01-29 09:43:45.042345,369811,Aromática de Frutas,Bebidas,4000.0,1,4000.0,Tarjeta Crédito,Bogotá D.C.
2025-01-29 12:31:55.299229,117269,Torta de Café,Postres,6300.0,2,12600.0,Nequi,Bogotá D.C.
2025-01-29 13:02:26.344399,235431,Tinto Tradicional,Café Caliente,3100.0,1,3100.0,Tarjeta Débito,Antioquia
2025-01-29 13:10:58.412516,757792,Flan de Caramelo,Postres,6600.0,4,26400.0,Efectivo,Antioquia
2025-01-29 13:31:29.707768,192914,Empanada de Queso,Panadería,3200.0,3,9600.0,Efectivo,Bogotá D.C.
2025-01-29 13:34:01.542600,380826,Cold Brew Clásico,Café Frío,6500.0,2,13000.0,Tarjeta Débito,Bogotá D.C.
2025-01-29 13:38:50.871006,711414,Espresso Doble,Café Caliente,3100.0,2,6200.0,Tarjeta Débito,Meta
2025-01-29 13:40:02.572642,275801,Aromática de Frutas,Bebidas,4700.0,2,9400.0,Efectivo,Bogotá D.C.
2025-01-29 13:44:12.963529,814950,Almojábana Tradicional,Panadería,3300.0,1,3300.0,Daviplata,Bogotá D.C.
2025-01-29 13:49:59.029499,790110,Chocolate Santafereño,Bebidas,4700.0,1,4700.0,Efectivo,Bogotá D.C.
2025-01-29 13:55:04.067997,634930,Macchiato,Café Caliente,5600.0,3,16800.0,Nequi,Tolima
2025-01-29 17:00:28.105265,706741,Huevos Pericos,Desayunos,8400.0,1,8400.0,Tarjeta Crédito,Meta
2025-01-29 17:00:39.997862,832137,Pastel de Pollo,Panadería,4300.0,4,17200.0,Efectivo,Antioquia
2025-01-29 17:01:03.555147,594928,Frappé Caramelo,Café Frío,8000.0,3,24000.0,Tarjeta Débito,Bogotá D.C.
2025-01-29 17:07:16.903061,138087,Latte Helado,Café Frío,7100.0,3,21300.0,Nequi,Bogotá D.C.
2025-01-29 17:17:40.966070,269570,Capuchino Especial,Café Caliente,6600.0,2,13200.0,Tarjeta Débito,Bogotá D.C.
2025-01-29 17:31:23.665725,20319,Calentado Paisa,Desayunos,12100.0,4,48400.0,Efectivo,Bogotá D.C.
2025-01-29 17:36:49.232438,161462,Café con Leche,Café Caliente,4300.0,4,17200.0,Daviplata,Tolima
2025-01-29 17:50:27.553813,301556,Croissant de Mantequilla,Panadería,4300.0,1,4300.0,Efectivo,Bogotá D.C.
2025-01-29 17:52:48.871930,331762,Pastel de Pollo,Panadería,4100.0,4,16400.0,Daviplata,Bogotá D.C.
2025-01-29 17:56:57.799865,298934,Pastel de Pollo,Panadería,4100.0,1,4100.0,Daviplata,Bogotá D.C.
2025-01-29 18:20:34.058837,504197,Milo Frío,Bebidas,6900.0,1,6900.0,Efectivo,Santander
2025-01-30 07:36:09.584005,279476,Espresso Doble,Café Caliente,3600.0,4,14400.0,Nequi,Meta
2025-01-30 08:02:44.661383,969753,Changua Bogotana,Desayunos,8600.0,1,8600.0,Tarjeta Crédito,Cundinamarca
2025-01-30 08:10:26.702525,167910,Flan de Caramelo,Postres,6900.0,2,13800.0,Daviplata,Cundinamarca
2025-01-30 08:13:47.856794,761548,Pan de Chocolate,Panadería,3300.0,1,3300.0,Efectivo,Bogotá D.C.
2025-01-30 08:16:22.104194,71623,Café con Leche,Café Caliente,4100.0,1,4100.0,Tarjeta Débito,Cundinamarca
2025-01-30 08:20:22.121279,760887,Aguapanela con Queso,Bebidas,2800.0,5,14000.0,Nequi,Tolima
2025-01-30 08:23:26.626316,706272,Jugo Natural de Temporada,Bebidas,4800.0,1,4800.0,Tarjeta Crédito,Antioquia
2025-01-30 08:30:02.676558,248115,Té Chai,Bebidas,5600.0,5,28000.0,Tarjeta Débito,Santander
2025-01-30 08:41:19.160326,101442,Café Campesino,Café Caliente,2500.0,2,5000.0,Tarjeta Crédito,Boyacá
2025-01-30 08:42:28.375535,931585,Pan de Bono Fresco,Panadería,3400.0,2,6800.0,Efectivo,Antioquia
2025-01-30 08:46:57.041552,461988,Tres Leches Tradicional,Postres,6700.0,3,20100.0,Daviplata,Santander
2025-01-30 08:57:45.113096,556855,Empanada de Queso,Panadería,3000.0,3,9000.0,Daviplata,Valle del Cauca
2025-01-30 09:21:29.687160,764706,Aguapanela con Queso,Bebidas,3200.0,4,12800.0,Tarjeta Débito,Bogotá D.C.
2025-01-30 09:22:08.042545,861681,Desayuno Ejecutivo,Desayunos,15400.0,4,61600.0,Tarjeta Débito,Bogotá D.C.
2025-01-30 09:32:00.616008,377671,Calentado Paisa,Desayunos,14400.0,2,28800.0,Tarjeta Débito,Valle del Cauca
2025-01-30 13:12:17.119300,135404,Tinto Tradicional,Café Caliente,3100.0,3,9300.0,Nequi,Santander
2025-01-30 13:16:08.514785,259252,Café Helado,Café Frío,6100.0,2,12200.0,Efectivo,Cundinamarca
2025-01-30 13:22:31.961304,545764,Tamal Tolimense,Desayunos,11800.0,2,23600.0,Efectivo,Boyacá
2025-01-30 13:26:42.011253,843295,Té Chai,Bebidas,5600.0,4,22400.0,Tarjeta Crédito,Valle del Cauca
2025-01-30 13:29:01.252174,668360,Pan de Chocolate,Panadería,3700.0,4,14800.0,Nequi,Santander
2025-01-30 13:30:34.311054,472942,Croissant de Mantequilla,Panadería,4100.0,4,16400.0,Tarjeta Crédito,Bogotá D.C.
